UserId,TrajScore,TypeScore,AllScore
717,1.4253201,4.4389844,2.9321523
718,0.51749855,3.6805289,2.0990138
719,0.25810862,4.4485803,2.3533444
720,1.5550935,5.211719,3.3834062
721,1.2962903,4.3333645,2.8148274
722,0.51806366,5.403441,2.9607522
723,0.25816524,3.7406645,1.9994149
724,0.776752,6.2271166,3.5019343
725,1.1656361,6.2995706,3.7326033
726,1.2964768,1.220026,1.2582514
727,0.38781983,4.2056336,2.2967267
728,1.2952019,3.094104,2.194653
729,1.9419515,4.088925,3.015438
730,0.3878752,3.3835185,1.8856969
731,0.77660567,5.088379,2.9324923
732,0.25790402,4.2202225,2.2390633
733,0.5822346,4.2985735,2.440404
734,0.25813916,3.8689454,2.0635424
735,0.25808716,4.450868,2.3544776
736,0.38768348,2.4300315,1.4088575
737,0.51742065,2.1698167,1.3436186
738,0.51752055,1.3526641,0.93509233
739,1.2953175,3.971237,2.6332772
740,0.25807136,5.812103,3.035087
741,0.12845194,3.0115256,1.5699887
742,1.2960447,5.3360434,3.316044
743,0.12828961,5.4077992,2.7680445
744,1.5549998,5.8642187,3.7096093
745,0.25822288,3.2050545,1.7316387
746,0.38759655,1.9546183,1.1711074
747,0.25814426,1.6281066,0.9431254
748,0.38778296,3.1698644,1.7788237
749,0.38788998,4.228517,2.3082035
750,0.25817636,1.181506,0.7198412
751,1.6842995,4.021017,2.8526583
752,0.3876796,5.8291965,3.108438
753,1.1657027,2.215165,1.6904337
754,0.25820422,1.2518576,0.75503093
755,0.38788423,2.0623486,1.2251164
756,0.25818202,1.9306146,1.0943983
757,0.5825697,4.0197434,2.3011565
758,1.294605,3.3126853,2.3036451
759,0.5826086,1.0984739,0.84054124
760,1.0370204,5.4062586,3.2216396
761,0.25820422,1.3606766,0.80944043
762,0.1284022,1.9876205,1.0580113
763,0.5176625,1.3036655,0.910664
764,0.12836741,5.6325545,2.880461
765,0.90589714,7.9164066,4.411152
766,1.555553,3.8542566,2.7049048
767,1.1656941,4.6190886,2.8923914
768,1.165528,5.1430187,3.1542735
769,0.6469028,4.3842826,2.5155926
770,1.4243641,2.4475243,1.9359442
771,1.1659597,4.34704,2.7565
772,0.77659094,1.8186527,1.2976218
773,1.4260384,3.7185624,2.5723004
774,0.51793313,4.3438954,2.4309144
775,0.25828338,3.957194,2.1077387
776,0.6475489,2.0993419,1.3734454
777,1.4256328,5.9729543,3.6992936
778,0.5177733,1.5499116,1.0338424
779,0.90653753,2.1348705,1.520704
780,0.64714235,2.141063,1.3941027
781,0.7771117,5.4658265,3.121469
782,0.517517,1.7751019,1.1463094
783,1.4241905,5.6345716,3.529381
784,0.64723873,0.90294045,0.7750896
785,1.29538,4.7652044,3.0302923
786,0.647835,4.8593874,2.753611
787,0.25825125,1.7748984,1.0165749
788,0.38768893,3.4872193,1.9374541
789,0.25814092,1.3519301,0.80503553
790,1.6843474,3.3407373,2.5125422
791,0.38780418,1.0366253,0.7122147
792,0.77686834,3.792102,2.2844853
793,0.2581084,1.4334027,0.8457555
794,6.4249803e-06,5.04572,2.5228631
795,0.90668744,3.72398,2.3153336
796,0.38784906,4.3489733,2.368411
797,0.3878943,1.3865813,0.8872378
798,1.6835865,1.5839771,1.6337818
799,0.64704305,3.2925813,1.9698122
800,0.32314277,3.640222,1.9816824
801,0.51717454,3.7807071,2.1489408
802,1.0360355,3.778789,2.4074123
803,0.6474261,5.147103,2.8972645
804,0.5177679,1.7275894,1.1226786
805,1.29564,4.922938,3.109289
806,0.5179989,2.0102026,1.2641008
807,0.51775086,2.6921537,1.6049523
808,1.361223,2.9835877,2.1724052
809,0.3874713,1.6655815,1.0265263
810,0.1283017,1.4790907,0.8036962
811,0.38751218,1.7221462,1.0548291
812,0.25792724,1.2551575,0.7565423
813,0.25827122,2.2311254,1.2446983
814,0.38806492,3.737954,2.0630095
815,0.25803888,3.9388392,2.098439
816,0.9069309,1.7557226,1.3313267
817,1.5547075,5.0016665,3.278187
818,0.38813,5.182102,2.7851162
819,0.38764778,6.4939823,3.440815
820,0.9065242,2.198937,1.5527306
821,0.77657014,2.3185875,1.5475788
822,0.7771502,5.4921684,3.1346593
823,0.647361,5.48005,3.0637054
824,0.38792568,3.8423915,2.1151586
825,0.25808647,1.4824122,0.87024933
826,0.38806137,3.7749088,2.081485
827,0.9069404,3.725798,2.316369
828,1.2945589,5.0259957,3.1602774
829,0.64729327,1.5963968,1.121845
830,0.5179367,2.3482254,1.433081
831,0.38772237,1.2500213,0.81887186
832,0.3878187,3.8894506,2.1386347
833,1.0370452,5.6598697,3.3484573
834,0.2581288,4.155573,2.2068508
835,0.38783342,1.3644681,0.8761507
836,0.3877016,3.6754243,2.031563
837,0.3874429,3.633114,2.0102785
838,0.6470047,2.1005583,1.3737814
839,0.5175121,4.7494535,2.633483
840,0.25836328,5.0261507,2.642257
841,0.2583106,3.9570742,2.1076925
842,0.6472081,2.2716174,1.4594128
843,0.25824478,1.4381756,0.84821016
844,0.3876855,1.1759349,0.7818102
845,1.1667559,4.2482886,2.7075224
846,0.9068219,4.2576733,2.5822475
847,1.296229,4.17826,2.7372444
848,0.12840615,1.0989383,0.61367226
849,0.3878503,0.80220884,0.5950296
850,0.51766276,8.298745,4.408204
851,0.90665555,3.2116506,2.059153
852,1.16646,3.081752,2.124106
853,0.7771786,4.2691345,2.5231566
854,1.6848923,4.8044233,3.2446578
855,0.9061767,2.6568415,1.7815092
856,0.25811374,1.7224356,0.99027467
857,0.3878389,2.5713913,1.4796151
858,0.7764976,2.815334,1.7959158
859,0.7764309,7.3854933,4.080962
860,0.5178004,2.4480488,1.4829246
861,0.25825754,1.5652782,0.91176784
862,0.38797456,1.4909394,0.93945694
863,0.2581721,1.9975215,1.1278468
864,1.5542641,3.940687,2.7474756
865,1.2959579,3.081544,2.188751
866,0.3879873,1.6041094,0.99604833
867,0.12846641,1.6571025,0.8927844
868,0.25814158,1.5192068,0.88867414
869,0.5173657,3.7910938,2.1542296
870,0.38771832,1.7695379,1.0786281
871,0.25817218,5.579096,2.918634
872,1.8125466,6.0761366,3.9443417
873,0.25823528,5.604689,2.9314623
874,1.4250207,4.95512,3.1900704
875,0.5176071,6.071592,3.2945995
876,0.12848018,2.15718,1.1428301
877,0.25814602,4.2649884,2.261567
878,0.2582536,2.4402385,1.349246
879,1.0368348,2.0609245,1.5488796
880,1.1664652,2.214709,1.690587
881,0.25810772,4.393081,2.3255944
882,0.5176892,4.088762,2.3032255
883,0.25799567,2.2739916,1.2659936
884,0.12844037,4.691168,2.409804
885,0.25835848,3.9167244,2.0875416
886,0.6468125,5.8780484,3.2624304
887,1.2961752,4.9510136,3.1235943
888,0.3874994,2.132996,1.2602477
889,0.90617514,2.899922,1.9030485
890,0.12840407,3.0452938,1.586849
891,0.25817853,1.4248362,0.8415073
892,0.38786072,1.3565766,0.8722186
893,0.64786005,2.7716317,1.7097459
894,1.1664193,3.2574475,2.2119334
895,0.2581815,1.7379044,0.99804294
896,0.25802347,4.5610886,2.409556
897,0.3881391,7.172449,3.7802942
898,0.7768227,3.5333836,2.1551032
899,0.38786072,1.3151344,0.85149753
900,0.7768524,3.6958382,2.2363453
901,0.25826824,3.5199585,1.8891134
902,0.3875469,1.754022,1.0707844
903,0.6474704,1.9153132,1.2813919
904,0.25811347,2.2618632,1.2599883
905,1.0365,5.2535515,3.1450257
906,0.12832443,5.4664783,2.7974014
907,0.25819847,4.3679895,2.313094
908,0.12846345,1.2004067,0.664435
909,0.32268754,0.66694695,0.49481726
910,0.64766294,3.1623464,1.9050046
911,1.4899915,3.9687357,2.7293637
912,0.7121002,2.4603891,1.5862447
913,0.25826436,1.4807341,0.8694992
914,0.38792908,1.0341578,0.7110434
915,0.12846966,1.6487491,0.8886094
916,6.4249803e-06,1.3990476,0.699527
917,0.38785988,6.1376696,3.2627647
918,0.25796962,1.4909879,0.87447876
919,6.4249803e-06,1.0715797,0.53579307
920,0.7766974,5.6828604,3.2297788
921,0.38771367,3.8045015,2.0961075
922,1.1653829,4.3634906,2.7644367
923,0.25814623,1.8954369,1.0767915
924,1.1660956,2.0357752,1.6009355
925,0.25825155,1.524961,0.8916063
926,0.25825155,1.244008,0.75112975
927,0.25814345,1.1842054,0.7211744
928,0.6472821,1.6158923,1.1315873
929,0.5176631,3.3572013,1.9374323
930,0.1284093,1.2752584,0.70183384
931,0.38791654,4.2113004,2.2996085
932,0.25807574,2.1092064,1.1836411
933,0.2581259,1.1914644,0.72479516
934,0.77710295,3.1469822,1.9620426
935,0.647331,1.5256146,1.0864727
936,0.90637213,4.457729,2.6820505
937,1.4258672,3.5170314,2.4714494
938,1.165953,5.571464,3.3687086
939,0.51762724,1.1588199,0.8382236
940,0.5177435,1.2299507,0.8738471
941,1.1661282,2.2150767,1.6906024
942,0.5178109,7.056016,3.7869134
943,0.3878398,1.6535686,1.0207043
944,0.38785893,1.467818,0.92783844
945,0.25825155,1.3541219,0.80618674
946,1.2959915,3.9480753,2.6220334
947,0.51756936,1.899287,1.2084281
948,0.64747167,1.6285166,1.137994
949,0.51790816,1.2200098,0.86895895
950,0.51763576,2.3736427,1.4456393
951,0.5178048,2.1359532,1.326879
952,0.64788675,1.8883388,1.2681128
953,0.38797104,1.5526085,0.97028977
954,1.4260625,5.361478,3.3937702
955,0.3880081,2.2144651,1.3012366
956,0.38790613,1.633294,1.0106001
957,0.77740943,2.0957446,1.4365771
958,0.51745445,1.521646,1.0195502
959,0.77694774,4.8309608,2.8039541
960,0.51775587,1.8698602,1.1938081
961,0.5180101,4.0994167,2.3087134
962,0.64735436,3.0307827,1.8390685
963,0.64739496,6.140868,3.3941317
964,0.38803387,1.1670126,0.7775232
965,0.51728237,1.1933861,0.8553342
966,0.38801318,1.5340693,0.9610412
967,0.25827685,1.3171194,0.7876981
968,0.25827685,1.286447,0.77236193
969,0.38774842,1.6973752,1.0425618
970,0.77718705,3.4950356,2.1361113
971,0.5826414,1.2494322,0.91603684
972,0.12843813,1.4919423,0.8101902
973,1.4248492,2.4286327,1.9267409
974,0.64788586,3.6920028,2.1699443
975,1.2954165,6.485803,3.8906097
976,0.5178169,1.6007835,1.0593002
977,6.4249803e-06,0.80002135,0.4000139
978,0.5179078,1.4070768,0.96249235
979,0.38799444,1.186454,0.78722423
980,0.38785875,3.1285212,1.7581899
981,0.38798758,1.6648986,1.0264431
982,0.3875185,3.0203645,1.7039415
983,0.3880233,2.7088368,1.5484301
984,0.38786852,1.3468592,0.86736387
985,0.7763394,3.0292158,1.9027777
986,0.2582665,4.234005,2.2461357
987,1.8144103,3.5072637,2.660837
988,0.1284294,1.8103133,0.9693714
989,0.77714765,2.9898872,1.8835175
990,0.64729047,4.804963,2.7261267
991,0.38798758,1.2755417,0.83176464
992,0.12848695,1.6879896,0.9082383
993,0.38798758,1.178797,0.7833923
994,0.3876637,2.227475,1.3075693
995,0.38768134,1.7987,1.0931907
996,1.0368541,6.2095914,3.6232228
997,0.7772144,2.2570825,1.5171485
998,6.4249803e-06,1.1449494,0.57247794
999,0.25828698,0.97976464,0.6190258
